Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Signaling by NODAL	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	ACVR1C
Signaling by LTK	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	IRS1
Signaling by Activated Point Mutants of FGFR3	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	FGF9
Unwinding of DNA	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	MCM6
WNT5 FZD7-mediated Leishmania Damping	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	FZD7
Z-decay Degradation of Maternal mRNAs by Zygotically Expressed Factors	1/12	0.498023037320071	0.9017322430922302	0	0	1.5387688544639218	1.072689530193038	PABPC1
G Alpha (I) Signalling Events	18/316	0.498848272441528	0.9021846495828327	0	0	1.0224447133898118	0.7110625425415414	APP;GABBR2;CXCL6;CASR;PDE1C;RGS16;ADCY8;GNG11;GRM4;GNG2;NBEA;MT-RNR2;CNR1;GNG4;PENK;PSAP;APLNR;RGS9
Downstream Signaling of Activated FGFR2	2/30	0.5048604731007332	0.9057165366334801	0	0	1.2090279558861246	0.8263381802334298	FGF9;KRAS
Interconversion of Nucleotide Di- and Triphosphates	2/30	0.5048604731007332	0.9057165366334801	0	0	1.2090279558861246	0.8263381802334298	AK5;TXN
Paracetamol ADME	2/30	0.5048604731007332	0.9057165366334801	0	0	1.2090279558861246	0.8263381802334298	UGT2B15;CYP2E1
Regulation of CDH11 Expression and Function	2/30	0.5048604731007332	0.9057165366334801	0	0	1.2090279558861246	0.8263381802334298	ZEB2;AMOT
Regulation of TP53 Activity Through Acetylation	2/30	0.5048604731007332	0.9057165366334801	0	0	1.2090279558861246	0.8263381802334298	AKT3;CHD3
Interleukin-3, Interleukin-5 and GM-CSF Signaling	3/48	0.5060571808870792	0.9057165366334801	0	0	1.1284216831386642	0.7685743392530159	SYK;INPP5D;GAB2
RMTs Methylate Histone Arginines	3/48	0.5060571808870792	0.9057165366334801	0	0	1.1284216831386642	0.7685743392530159	CCND1;SMARCA2;WDR77
RNA Polymerase I Transcription Initiation	3/48	0.5060571808870792	0.9057165366334801	0	0	1.1284216831386642	0.7685743392530159	KAT2B;CHD3;POLR2H
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	8/138	0.5077288403827456	0.9057165366334801	0	0	1.041599555678978	0.7060042540359863	NUP155;TRIM4;SAR1B;STAT1;HLA-B;ISG15;MASP1;TYK2
Toll-like Receptor Cascades	10/174	0.5081920041706528	0.9057165366334801	0	0	1.0320645701936224	0.6986003192881894	GSDMD;DUSP4;FGB;IKBIP;APP;CTSL;PELI2;TLR5;DNM1;DUSP6
Signaling by ROBO Receptors	12/210	0.508629449064736	0.9057165366334801	0	0	1.0258014931927975	0.6934782514671693	VASP;ROBO2;ROBO3;HOXA2;RPL35;RPS27L;RPL22L1;PABPC1;RPS4Y1;PAK3;SRGAP2;RPL9
Phospholipid Metabolism	12/211	0.5153475522984786	0.9057165366334801	0	0	1.0205920908892288	0.6765645272332533	INPP4B;ACHE;SLC44A3;PCYT1B;SLC44A4;ABHD3;INPP5D;GPD1;PLAAT5;PTPN13;PLAAT4;SBF2
Glucose Metabolism	5/85	0.5175161950326402	0.9057165366334801	0	0	1.0578307830783078	0.696808432605922	SLC37A1;NUP155;ADPGK;PGM2L1;GCK
PLC Beta Mediated Events	3/49	0.5200440858197163	0.9057165366334801	0	0	1.1038321809445681	0.721731499302965	PDE1C;NBEA;ADCY8
Downstream Signaling of Activated FGFR1	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	FGF9;KRAS
FOXO-mediated Transcription of Oxidative Stress, Metabolic and Neuronal Genes	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	NR3C1;GCK
Interaction Between L1 and Ankyrins	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	NFASC;NRCAM
MAPK Targets Nuclear Events Mediated by MAP Kinases	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	DUSP4;DUSP6
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	PRDM16;CHD3
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	PRDM16;CHD3
Transferrin Endocytosis and Recycling	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	STEAP3;ATP6V1E1
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	2/31	0.5225459280972455	0.9057165366334801	0	0	1.1672754287129326	0.7576112437770882	ANXA2;STAT1
2-LTR Circle Formation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	XRCC4
Activation of RAC1	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	PAK3
Apoptosis Induced DNA Fragmentation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	H1-0
Diseases of Branched-Chain Amino Acid Catabolism	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	ACAT1
ERBB2 Activates PTK6 Signaling	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	ERBB4
FGFR2c Ligand Binding and Activation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	FGF9
FGFR3 Ligand Binding and Activation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	FGF9
FGFR3c Ligand Binding and Activation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	FGF9
FGFRL1 Modulation of FGFR1 Signaling	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	SPRED2
IRF3-mediated Induction of Type I IFN	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	MRE11
NF-kB Activation Through FADD RIP-1 Pathway Mediated by Caspase-8 and -10	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	TRIM4
NF-kB Is Activated and Signals Survival	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	SQSTM1
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related to Proliferation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	SALL1
Passive Transport by Aquaporins	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	AQP1
Phospholipase C-mediated Cascade; FGFR3	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	FGF9
Telomere C-strand Synthesis Initiation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	TERF2IP
The Activation of Arylsulfatases	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	ARSJ
Trafficking and Processing of Endosomal TLR	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	CTSL
Transcriptional Regulation of Testis Differentiation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	FGF9
eNOS Activation	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	NOS3
p75NTR Recruits Signalling Complexes	1/13	0.5260501041316356	0.9057165366334801	0	0	1.4104633781763827	0.9060235853033188	SQSTM1
Intracellular Signaling by Second Messengers	18/321	0.526216686781314	0.9057165366334801	0	0	1.0053021695612183	0.6454464156222982	IL33;NTRK2;CDKN1A;PDE1C;IRS1;PDGFA;GAB2;CHD3;ADCY8;AREG;FGF9;NBEA;ERBB4;FGF19;AKT3;RRAGD;NTF3;SGK1
Downstream Signaling Events of B Cell Receptor (BCR)	4/68	0.5303115691133274	0.9117637504053699	0	0	1.0577787769784173	0.6709391128084403	NFATC3;KRAS;RASGRP1;CARD11
SCF(Skp2)-mediated Degradation of P27 P21	3/50	0.5338126913816668	0.9167779847606281	0	0	1.0802890405459655	0.6781085218161137	CCNA1;CDKN1A;CCND1
Regulation of TP53 Activity	9/160	0.5388502936952205	0.9206538115199822	0	0	1.0086146556829807	0.6236440872199871	PLK3;CCNA1;SUPT16H;NUAK1;MRE11;AKT3;CHD3;SGK1;PRKAB1
Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC)	2/32	0.5398014017084561	0.9206538115199822	0	0	1.1283064033512866	0.6956618055451759	NUP155;GCK
Nuclear Signaling by ERBB4	2/32	0.5398014017084561	0.9206538115199822	0	0	1.1283064033512866	0.6956618055451759	ERBB4;APOE
Pausing and Recovery of Tat-mediated HIV Elongation	2/32	0.5398014017084561	0.9206538115199822	0	0	1.1283064033512866	0.6956618055451759	SUPT16H;POLR2H
Regulation of Glucokinase by Glucokinase Regulatory Protein	2/32	0.5398014017084561	0.9206538115199822	0	0	1.1283064033512866	0.6956618055451759	NUP155;GCK
Tat-mediated HIV Elongation Arrest and Recovery	2/32	0.5398014017084561	0.9206538115199822	0	0	1.1283064033512866	0.6956618055451759	SUPT16H;POLR2H
Response of EIF2AK4 (GCN2) to Amino Acid Deficiency	6/106	0.5452098771345745	0.9206538115199822	0	0	1.0153513513513515	0.6158963540019773	RPL35;RPS27L;RPL22L1;RPS4Y1;RPL9;ATF3
Diseases of DNA Repair	3/51	0.5473548393062251	0.9206538115199822	0	0	1.057726864330638	0.63744754193616	NEIL3;MRE11;MSH2
Acetylcholine Binding and Downstream Events	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	CHRNB2
Adenylate Cyclase Inhibitory Pathway	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	ADCY8
CS DS Degradation	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	VCAN
Carnitine Shuttle	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	ACACB
Erythropoietin Activates RAS	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	KRAS
IRAK1 Recruits IKK Complex	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	PELI2
IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	PELI2
Interleukin-15 Signaling	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	GAB2
Lysosphingolipid and LPA Receptors	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	PLPPR1
Mismatch Repair (MMR) Directed by MSH2 MSH3 (MutSbeta)	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	MSH2
Mismatch Repair (MMR) Directed by MSH2 MSH6 (MutSalpha)	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	MSH2
Postsynaptic Nicotinic Acetylcholine Receptors	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	CHRNB2
Regulation of NPAS4 Gene Expression	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	NR3C1
Regulation of TP53 Activity Through Association With Co-factors	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	AKT3
Retrograde Neurotrophin Signalling	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	DNM1
Synthesis of IP2, IP, and Ins in the Cytosol	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	INPP4B
TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	NDRG1
Uptake and Function of Anthrax Toxins	1/14	0.5525136444421833	0.9206538115199822	0	0	1.3018972059330804	0.7723858640229507	FURIN
Activation of the Pre-Replicative Complex	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	GMNN;MCM6
Amino Acid Transport Across the Plasma Membrane	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	SLC43A2;SLC38A3
FGFR2 Mutant Receptor Activation	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	FGF9;POLR2H
HIV Elongation Arrest and Recovery	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	SUPT16H;POLR2H
Inactivation, Recovery and Regulation of the Phototransduction Cascade	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	PPEF1;RGS9
Negative Regulation of FGFR1 Signaling	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	FGF9;SPRY2
Pausing and Recovery of HIV Elongation	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	SUPT16H;POLR2H
Regulation of Expression and Function of Type II Classical Cadherins	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	ZEB2;AMOT
Regulation of Homotypic Cell-Cell Adhesion	2/33	0.5566197789036627	0.9206538115199822	0	0	1.091851508658134	0.6396862046166651	ZEB2;AMOT
Pre-NOTCH Expression and Processing	5/89	0.5588373596432958	0.9233477132989335	0	0	1.0072435815010072	0.5861118137942662	KAT2B;CCND1;MFNG;FURIN;RUNX1
Regulation of Expression of SLITs and ROBOs	9/164	0.5689903037506253	0.9287397602611587	0	0	0.9823760818253344	0.553953901405291	ROBO2;ROBO3;HOXA2;RPL35;RPS27L;RPL22L1;PABPC1;RPS4Y1;RPL9
tRNA Processing	8/146	0.5724230994571646	0.9287397602611587	0	0	0.9807984094595301	0.5471647533105387	NUP155;MT-CO1;MT-RNR2;TRMT12;CDKAL1;MT-CO2;MT-ND3;MT-ND1
Negative Regulation of FGFR2 Signaling	2/34	0.5729960751369904	0.9287397602611587	0	0	1.0576750448833034	0.5889942840190275	FGF9;SPRY2
Plasma Lipoprotein Remodeling	2/34	0.5729960751369904	0.9287397602611587	0	0	1.0576750448833034	0.5889942840190275	FURIN;APOE
Signalling to ERKs	2/34	0.5729960751369904	0.9287397602611587	0	0	1.0576750448833034	0.5889942840190275	RALB;KRAS
The Phototransduction Cascade	2/34	0.5729960751369904	0.9287397602611587	0	0	1.0576750448833034	0.5889942840190275	PPEF1;RGS9
Intraflagellar Transport	3/53	0.5737319332656935	0.9287397602611587	0	0	1.0153099730458222	0.5640991209257801	DYNLT5;IFT20;IFT57
Transcriptional Regulation by RUNX1	11/202	0.5771018219524658	0.9287397602611587	0	0	0.9742626329629718	0.5355877885642139	LGALS3;KAT2B;CDK6;CCND1;AUTS2;CTSL;MYB;LIFR;SMARCA2;THBS1;RUNX1
Anchoring Fibril Formation	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	LAMB3
Constitutive Signaling by EGFRvIII	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	KRAS
Degradation of Cysteine and Homocysteine	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	GADL1
Depolymerization of the Nuclear Lamina	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	LMNA
ERBB2 Regulates Cell Motility	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	ERBB4
Eicosanoid Ligand-Binding Receptors	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	CYSLTR2
Fatty Acids	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	CYP2B6
GRB2 SOS Provides Linkage to MAPK Signaling for Integrins	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	FGB
Integration of Provirus	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	XRCC4
Keratan Sulfate Degradation	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	GLB1
Mismatch Repair	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	MSH2
Negative Regulation of FLT3	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	SOCS2
Negative Regulation of TCF-dependent Signaling by WNT Ligand Antagonists	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	SFRP1
Organic Cation Anion Zwitterion Transport	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	RUNX1
Phase 2 - Plateau Phase	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	CACNA1C
SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	AKT3
Signaling by EGFRvIII in Cancer	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	KRAS
p130Cas Linkage to MAPK Signaling for Integrins	1/15	0.5775008075603506	0.9287397602611587	0	0	1.2088404868673928	0.6637083548432527	FGB
Chaperonin-mediated Protein Folding	5/91	0.5788224243852349	0.9290483363202614	0	0	0.9837146505348209	0.5378553718681596	GNG2;GNG4;PFDN4;RGS9;GNG11
Post-translational Protein Modification	80/1457	0.578877694250571	0.9290483363202614	0	0	0.9817660798052955	0.5366962310631185	SEMA5B;CPM;APP;CDKN1A;GALNT14;CSF1;PIGZ;CHD3;NR3C1;AREG;FBXO22;PRSS23;ADAMTSL1;TRIM4;TMED3;QSOX1;ADAMTS9;CTSC;CHST8;PDIA3;TMED9;ST6GAL2;LRRC49;IGFBP3;APLP2;NSMCE1;HLA-B;AXIN2;F2;PDIA6;DDOST;F5;DDB2;RAB32;TPST1;CCNA1;KAT2B;VCAN;RAB37;FDX1;MFGE8;SQSTM1;ST6GALNAC5;PSMD10;CUL9;RPN2;SAR1B;NTM;FURIN;KLHL13;MAT2B;AFP;LTBP1;THBS1;THSD4;ADAMTS16;SOCS2;ADAMTS18;ARSJ;STC2;PENK;NEU1;GPC3;RAB29;MGAT1;APOE;CLSPN;DYNC1I1;IL33;TRAPPC3;GALNT5;XRCC4;NUP155;GOLM1;LAMB2;BMP4;TTLL5;GLB1;CALR;FBN1
Formation of the Cornified Envelope	7/129	0.5849230218234319	0.9337086777086291	0	0	0.970701710298748	0.5205630859335492	ST14;KLK13;KRT7;FURIN;PRSS8;DSG3;DSC3
G-protein Mediated Events	3/54	0.5865552225990375	0.9337086777086291	0	0	0.9953490830294381	0.5310072486137075	PDE1C;NBEA;ADCY8
Ion Homeostasis	3/54	0.5865552225990375	0.9337086777086291	0	0	0.9953490830294381	0.5310072486137075	RYR2;ATP2B4;ATP1B3
Metabolism of Non-Coding RNA	3/54	0.5865552225990375	0.9337086777086291	0	0	0.9953490830294381	0.5310072486137075	NUP155;SNRPG;WDR77
snRNP Assembly	3/54	0.5865552225990375	0.9337086777086291	0	0	0.9953490830294381	0.5310072486137075	NUP155;SNRPG;WDR77
Cyclin E Associated Events During G1 S Transition	4/73	0.5870250629966067	0.9337086777086291	0	0	0.9808674799291002	0.5224961039850843	CCNA1;CDKN1A;CCND1;AKT3
CD28 Co-Stimulation	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	AKT3;PAK3
Diseases Associated With the TLR Signaling Cascade	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	FGB;TLR5
Diseases of Immune System	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	FGB;TLR5
N-glycan Trimming in the ER and Calnexin Calreticulin Cycle	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	PDIA3;CALR
Negative Regulators of DDX58 IFIH1 Signaling	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	TRIM4;ISG15
Nucleotide Catabolism	2/35	0.5889272208251494	0.9337086777086291	0	0	1.025569881943311	0.5429907091172519	NT5E;SAMHD1
Transport to the Golgi and Subsequent Modification	10/186	0.5940000487032089	0.9364800420759327	0	0	0.961080059181325	0.5006034192964213	CHST8;TRAPPC3;TMED9;SAR1B;TMED3;MGAT1;AREG;CTSC;DYNC1I1;F5
Glycolysis	4/74	0.5978782127256888	0.9364800420759327	0	0	0.966803699897225	0.4972930821777721	NUP155;ADPGK;PGM2L1;GCK
SARS-CoV-2 Modulates Host Translation Machinery	3/55	0.5991286458432835	0.9364800420759327	0	0	0.976155919552146	0.5000641160735461	SNRPG;RPS27L;RPS4Y1
Elevation of Cytosolic Ca2+ Levels	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	TRPC3
NRIF Signals Cell Death From the Nucleus	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	SQSTM1
Nucleotide-like (Purinergic) Receptors	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	P2RY1
PI3K Events in ERBB2 Signaling	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	ERBB4
Phospholipase C-mediated Cascade FGFR1	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	FGF9
Platelet Adhesion to Exposed Collagen	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	ITGA1
STING Mediated Induction of Host Immune Responses	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	MRE11
Sema3A PAK Dependent Axon Repulsion	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	PAK3
Signaling by ERBB2 ECD Mutants	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	KRAS
Spry Regulation of FGF Signaling	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	SPRY2
Synthesis of PIPs at the Early Endosome Membrane	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	INPP4B
VLDLR Internalisation and Degradation	1/16	0.6010938894395472	0.9364800420759327	0	0	1.1281913303437967	0.5742540517864416	VLDLR
